replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
1,1,p1,500,0,0,10
1,2,p1,236,7.61096e-07,0.00408808,10
1,3,p1,120,7.46875e-07,0.0460826,10
1,4,p1,97,5.12807e-07,0.0210392,10
1,5,p1,132,1.50367e-06,0.121152,10
1,6,p1,175,1.25029e-06,0.0446081,10
1,7,p1,128,2.39594e-06,0.0498941,10
1,8,p1,140,2.60077e-06,-0.0833883,10
1,9,p1,153,2.62784e-06,-0.048659,10
1,10,p1,106,3.39934e-06,-0.125585,10
1,11,p1,139,3.59221e-06,-0.0622188,10
1,12,p1,149,2.82127e-06,-0.0338612,10
1,13,p1,147,3.72206e-06,-0.129627,10
1,14,p1,110,4.24463e-06,0.0360442,10
1,15,p1,161,5.06616e-06,-0.0377566,10
1,16,p1,147,6.71757e-06,0.105178,10
1,17,p1,178,7.46781e-06,0.203291,10
1,18,p1,173,7.68736e-06,0.260086,10
1,19,p1,148,5.49626e-06,0.166306,10
1,20,p1,109,7.69801e-06,0.0324772,10
1,21,p1,119,7.71238e-06,0.00089324,10
1,22,p1,177,7.11609e-06,0.0136469,10
1,23,p1,178,7.41273e-06,-0.0761039,10
1,24,p1,155,7.14006e-06,-0.162463,10
1,25,p1,87,6.30598e-06,-0.0556742,10
1,26,p1,123,5.66263e-06,-0.0496825,10
1,27,p1,173,5.3946e-06,-0.214978,10
1,28,p1,144,7.59669e-06,-0.353915,10
1,29,p1,97,7.44553e-06,-0.214202,10
1,30,p1,163,6.39204e-06,-0.226963,10
1,31,p1,157,6.6027e-06,-0.040543,10
1,32,p1,147,8.54482e-06,-0.0882569,10
1,33,p1,136,6.36705e-06,-0.331897,10
1,34,p1,128,8.86475e-06,-0.512973,10
1,35,p1,129,7.83036e-06,-0.476254,10
1,36,p1,130,7.06095e-06,-0.426745,10
1,37,p1,154,7.31616e-06,-0.387264,10
1,38,p1,128,7.50671e-06,-0.467737,10
1,39,p1,121,7.50427e-06,-0.536713,10
1,40,p1,161,9.36287e-06,-0.411742,10
1,41,p1,166,8.15884e-06,-0.329094,10
1,42,p1,114,7.25069e-06,-0.354323,10
1,43,p1,151,8.21806e-06,-0.517111,10
1,44,p1,117,9.76404e-06,-0.585829,10
1,45,p1,151,9.88487e-06,-0.567763,10
1,46,p1,143,1.50054e-05,-0.550309,10
1,47,p1,130,1.29302e-05,-0.717045,10
1,48,p1,112,1.3929e-05,-1.01609,10
1,49,p1,160,1.58035e-05,-1.05861,10
1,50,p1,110,1.6457e-05,-0.791896,10
1,51,p1,113,1.82923e-05,-1.25993,10
1,52,p1,155,1.86491e-05,-1.32031,10
1,53,p1,152,1.90512e-05,-0.97635,10
1,54,p1,126,1.62787e-05,-1.18626,10
1,55,p1,91,1.81862e-05,-1.0446,10
1,56,p1,193,1.57195e-05,-1.10017,10
1,57,p1,143,1.36833e-05,-0.910425,10
1,58,p1,110,1.39417e-05,-0.738031,10
1,59,p1,145,1.46231e-05,-0.675065,10
1,60,p1,169,1.6031e-05,-0.518908,10
1,61,p1,151,1.53833e-05,-0.455597,10
1,62,p1,148,1.53214e-05,-0.344644,10
1,63,p1,111,1.71175e-05,-0.4415,10
1,64,p1,152,1.78244e-05,-0.496155,10
1,65,p1,154,1.78377e-05,-0.571529,10
1,66,p1,98,1.78394e-05,-0.261565,10
1,67,p1,124,1.8991e-05,-0.314877,10
1,68,p1,136,2.15622e-05,-0.490741,10
1,69,p1,143,2.25282e-05,-0.417482,10
1,70,p1,119,2.19614e-05,-0.520207,10
1,71,p1,91,2.11158e-05,-0.392852,10
1,72,p1,120,2.34035e-05,-0.479583,10
1,73,p1,153,2.26387e-05,-0.596146,10
1,74,p1,116,1.92152e-05,-0.882516,10
1,75,p1,69,1.87986e-05,-0.816514,10
1,76,p1,137,2.27607e-05,-0.831957,10
1,77,p1,177,2.40316e-05,-0.599664,10
1,78,p1,139,2.46651e-05,-0.757636,10
1,79,p1,108,1.95383e-05,-0.658839,10
1,80,p1,109,2.12259e-05,-0.633123,10
1,81,p1,144,1.85089e-05,-0.37953,10
1,82,p1,160,1.75814e-05,-0.323671,10
1,83,p1,94,1.63315e-05,-0.281051,10
1,84,p1,128,1.83295e-05,-0.30937,10
1,85,p1,155,2.03446e-05,-0.461848,10
1,86,p1,147,1.9931e-05,-0.107935,10
1,87,p1,106,1.54205e-05,0.159881,10
1,88,p1,120,1.9849e-05,-0.304248,10
1,89,p1,147,2.31554e-05,-0.324496,10
1,90,p1,130,2.37417e-05,-0.254778,10
1,91,p1,127,2.56467e-05,-0.518595,10
1,92,p1,92,2.93909e-05,-0.628025,10
