replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
1,1,p1,500,0,0,10
1,2,p1,293,9.88072e-07,0.0343782,10
1,3,p1,104,4.78458e-07,0.0156685,10
1,4,p1,126,4.74301e-07,-0.0144132,10
1,5,p1,133,1.11623e-06,0.0465706,10
1,6,p1,179,1.10515e-06,0.0237929,10
1,7,p1,92,4.3242e-07,0.00663709,10
1,8,p1,99,9.045e-07,0.0398001,10
1,9,p1,135,1.46996e-06,0.0306243,10
1,10,p1,150,1.65711e-06,0.0410142,10
1,11,p1,149,1.66772e-06,-0.0153197,10
1,12,p1,123,1.92214e-06,-0.0190974,10
1,13,p1,122,2.9132e-06,-0.201325,10
1,14,p1,170,4.3917e-06,-0.137128,10
1,15,p1,135,3.81591e-06,-0.111848,10
1,16,p1,76,4.201e-06,-0.302897,10
1,17,p1,149,3.97842e-06,-0.163279,10
1,18,p1,150,5.18711e-06,-0.516908,10
1,19,p1,113,5.22633e-06,-0.374793,10
1,20,p1,128,6.33484e-06,-0.242952,10
1,21,p1,163,6.87305e-06,-0.436403,10
1,22,p1,149,7.06432e-06,-0.21339,10
1,23,p1,130,5.96213e-06,-0.175929,10
1,24,p1,126,7.69967e-06,-0.366426,10
1,25,p1,138,8.87366e-06,-0.286711,10
1,26,p1,121,1.07626e-05,-0.0637256,10
1,27,p1,157,8.9884e-06,-0.0234852,10
1,28,p1,176,8.00475e-06,0.0631247,10
1,29,p1,95,9.59612e-06,-0.0150707,10
1,30,p1,112,9.50853e-06,0.118397,10
1,31,p1,189,8.49108e-06,-0.0535132,10
1,32,p1,154,9.48937e-06,-0.20228,10
1,33,p1,86,1.1609e-05,0.131849,10
1,34,p1,124,9.44589e-06,0.0156111,10
1,35,p1,139,9.89416e-06,0.00163505,10
1,36,p1,152,9.24753e-06,0.202329,10
1,37,p1,84,9.85969e-06,0.0916711,10
1,38,p1,117,1.08255e-05,-0.0921128,10
1,39,p1,176,9.82486e-06,0.0890601,10
1,40,p1,138,9.71592e-06,0.067937,10
1,41,p1,141,1.18729e-05,0.0209478,10
1,42,p1,146,1.25441e-05,0.11196,10
1,43,p1,120,1.3826e-05,0.0678138,10
1,44,p1,140,1.28324e-05,0.27739,10
1,45,p1,107,1.22198e-05,0.216011,10
1,46,p1,176,1.33497e-05,0.256004,10
1,47,p1,133,1.41695e-05,0.299289,10
1,48,p1,142,1.45914e-05,0.290762,10
1,49,p1,125,1.65834e-05,0.410994,10
1,50,p1,136,1.45826e-05,0.361361,10
1,51,p1,152,1.36245e-05,0.270213,10
1,52,p1,126,1.59845e-05,0.437356,10
1,53,p1,86,1.50203e-05,0.385723,10
1,54,p1,107,1.66512e-05,0.480543,10
1,55,p1,103,1.58163e-05,0.376744,10
1,56,p1,131,1.59026e-05,0.313054,10
1,57,p1,130,2.08988e-05,0.405664,10
1,58,p1,163,1.76307e-05,0.349837,10
1,59,p1,126,2.03326e-05,0.481961,10
1,60,p1,182,1.78567e-05,0.456447,10
1,61,p1,127,1.80374e-05,0.435193,10
1,62,p1,169,1.82462e-05,0.536637,10
1,63,p1,169,1.67361e-05,0.528096,10
1,64,p1,106,1.65099e-05,0.541153,10
1,65,p1,120,1.68372e-05,0.488789,10
1,66,p1,166,1.75666e-05,0.413642,10
1,67,p1,161,1.70904e-05,0.399095,10
1,68,p1,120,1.84479e-05,0.323794,10
1,69,p1,131,1.67919e-05,0.3081,10
1,70,p1,161,1.83673e-05,0.327361,10
1,71,p1,147,1.73974e-05,0.297169,10
1,72,p1,139,1.5347e-05,0.328693,10
1,73,p1,130,1.36012e-05,0.313724,10
1,74,p1,147,1.51585e-05,0.223023,10
1,75,p1,161,1.68236e-05,0.364995,10
1,76,p1,150,1.67422e-05,0.12972,10
1,77,p1,124,1.76828e-05,0.245209,10
1,78,p1,132,1.70538e-05,0.229738,10
1,79,p1,144,2.05958e-05,0.412563,10
1,80,p1,159,1.83448e-05,0.338704,10
1,81,p1,131,1.71834e-05,0.295898,10
1,82,p1,129,1.88342e-05,0.064812,10
1,83,p1,122,1.92374e-05,0.224516,10
1,84,p1,137,1.9789e-05,0.274324,10
1,85,p1,164,2.03108e-05,0.277628,10
1,86,p1,162,1.994e-05,0.350225,10
1,87,p1,107,2.1667e-05,0.183028,10
1,88,p1,133,2.33179e-05,0.337424,10
1,89,p1,136,2.22248e-05,0.418165,10
1,90,p1,182,2.20615e-05,0.336282,10
1,91,p1,95,2.04083e-05,0.142656,10
1,92,p1,164,2.14517e-05,0.223055,10
1,93,p1,131,1.922e-05,0.0287278,10
1,94,p1,90,1.9737e-05,0.141555,10
1,95,p1,141,2.21938e-05,0.0380652,10
1,96,p1,160,2.01506e-05,0.0108749,10
1,97,p1,118,1.92366e-05,0.139671,10
1,98,p1,125,1.96982e-05,0.167517,10
1,99,p1,130,2.11077e-05,0.0303837,10
1,100,p1,124,2.11355e-05,0.200735,10
1,101,p1,141,1.95476e-05,0.127333,10
1,102,p1,178,1.96945e-05,0.192828,10
1,103,p1,124,2.00098e-05,0.0496488,10
1,104,p1,117,1.97878e-05,0.314512,10
1,105,p1,136,2.08313e-05,0.232057,10
1,106,p1,142,1.88053e-05,0.334135,10
1,107,p1,152,1.94577e-05,0.410408,10
1,108,p1,156,1.76311e-05,0.378359,10
1,109,p1,123,1.82963e-05,0.22875,10
1,110,p1,143,1.91376e-05,0.202661,10
1,111,p1,96,2.03814e-05,0.149965,10
1,112,p1,152,2.32137e-05,0.10496,10
1,113,p1,165,2.27916e-05,-0.0239867,10
1,114,p1,147,2.19369e-05,0.184031,10
1,115,p1,120,2.31097e-05,0.259992,10
1,116,p1,124,2.60874e-05,0.145694,10
1,117,p1,133,2.1021e-05,0.338482,10
1,118,p1,126,2.38142e-05,0.4292,10
1,119,p1,91,2.40539e-05,0.323188,10
1,120,p1,148,2.33674e-05,0.346282,10
1,121,p1,175,2.13456e-05,0.0832405,10
1,122,p1,97,1.9255e-05,0.127623,10
1,123,p1,112,1.90179e-05,0.136608,10
1,124,p1,159,1.83179e-05,0.271624,10
1,125,p1,137,1.74085e-05,0.274005,10
1,126,p1,112,2.04074e-05,0.200913,10
1,127,p1,100,2.0068e-05,0.353462,10
1,128,p1,198,2.07965e-05,0.197078,10
1,129,p1,115,2.19437e-05,0.353189,10
1,130,p1,107,1.93392e-05,0.456222,10
1,131,p1,161,1.98852e-05,0.409927,10
1,132,p1,138,2.1345e-05,0.496153,10
1,133,p1,122,2.10437e-05,0.486254,10
1,134,p1,151,2.11989e-05,0.323935,10
1,135,p1,149,2.39949e-05,0.328383,10
1,136,p1,107,2.03891e-05,0.414432,10
1,137,p1,146,1.91087e-05,0.406609,10
1,138,p1,111,1.71313e-05,0.302243,10
1,139,p1,125,1.65843e-05,0.41398,10
1,140,p1,160,1.55424e-05,0.549035,10
1,141,p1,151,1.75054e-05,0.480962,10
1,142,p1,159,1.61515e-05,0.535703,10
1,143,p1,111,1.74653e-05,0.562576,10
1,144,p1,177,1.68285e-05,0.481591,10
1,145,p1,157,1.71508e-05,0.530149,10
1,146,p1,138,1.89503e-05,0.512655,10
1,147,p1,141,2.07341e-05,0.382481,10
1,148,p1,139,2.03727e-05,0.324904,10
1,149,p1,137,2.35591e-05,0.5534,10
1,150,p1,109,2.50109e-05,0.601112,10
1,151,p1,128,2.47766e-05,0.755434,10
1,152,p1,153,2.48161e-05,0.788389,10
1,153,p1,133,2.48587e-05,0.697311,10
1,154,p1,137,2.59073e-05,0.554485,10
1,155,p1,127,2.65956e-05,0.794398,10
1,156,p1,128,2.633e-05,1.13364,10
1,157,p1,135,2.43907e-05,0.966458,10
1,158,p1,135,2.64853e-05,0.999901,10
1,159,p1,169,2.61367e-05,0.964707,10
1,160,p1,129,2.66976e-05,0.817025,10
1,161,p1,107,2.9417e-05,0.679668,10
1,162,p1,157,2.74967e-05,0.640104,10
1,163,p1,149,2.96095e-05,0.889301,10
1,164,p1,129,2.90346e-05,0.963553,10
1,165,p1,103,3.27269e-05,0.980115,10
1,166,p1,169,3.04356e-05,0.952997,10
1,167,p1,166,2.97755e-05,0.9199,10
1,168,p1,158,2.67175e-05,0.752935,10
1,169,p1,117,2.28454e-05,0.644014,10
1,170,p1,131,2.6502e-05,0.867048,10
1,171,p1,127,2.53788e-05,0.767717,10
1,172,p1,149,2.70877e-05,0.604757,10
1,173,p1,168,2.74378e-05,0.661959,10
1,174,p1,136,2.90144e-05,0.780856,10
1,175,p1,121,2.91237e-05,1.04581,10
