50 20 
 pop-id pop-size hetero. mean-phenotype optimal-phenotype
1,p1,500,0,0,10
2,p1,237,5.89471e-07,-0.027331,10
3,p1,74,1.60519e-06,-0.0322208,10
4,p1,75,1.05956e-06,-0.0204202,10
5,p1,139,1.42539e-06,-0.089449,10
6,p1,134,2.4056e-06,-0.209517,10
7,p1,143,1.64849e-06,-0.0673969,10
8,p1,120,2.29375e-06,-0.011428,10
9,p1,141,3.66858e-06,-0.0279611,10
10,p1,128,2.82745e-06,-0.0852143,10
11,p1,124,3.74935e-06,-0.126578,10
12,p1,171,3.6023e-06,-0.193618,10
13,p1,98,4.93024e-06,-0.242105,10
14,p1,135,5.33772e-06,-0.0488108,10
15,p1,178,7.49637e-06,-0.14782,10
16,p1,141,4.3021e-06,-0.202373,10
17,p1,138,3.34252e-06,-0.0453618,10
18,p1,138,2.62576e-06,0.0966951,10
19,p1,128,4.17603e-06,-0.000747893,10
20,p1,128,2.55066e-06,-0.0622149,10
21,p1,130,1.74882e-06,-0.0515038,10
22,p1,137,2.08296e-06,-0.0655708,10
23,p1,160,4.35332e-06,-0.0645858,10
24,p1,141,4.81968e-06,-0.0578801,10
25,p1,158,4.5828e-06,-0.06579,10
26,p1,121,3.17465e-06,-0.041955,10
27,p1,102,3.06949e-06,-0.0358959,10
28,p1,128,4.45953e-06,-0.045608,10
29,p1,150,3.508e-06,0.0227602,10
30,p1,128,5.7193e-06,0.0351799,10
31,p1,131,5.56727e-06,0.0500653,10
32,p1,148,6.01968e-06,0.110542,10
33,p1,132,5.08752e-06,-0.054834,10
34,p1,139,4.23995e-06,0.0404409,10
35,p1,133,6.415e-06,0.0585793,10
36,p1,118,6.30207e-06,0.000490358,10
37,p1,156,6.57914e-06,0.0589285,10
38,p1,146,8.31863e-06,0.00407845,10
39,p1,112,8.3821e-06,-0.0997683,10
40,p1,140,8.79133e-06,-0.0550697,10
41,p1,177,1.01226e-05,-0.0324634,10
42,p1,158,1.13281e-05,-0.0366311,10
43,p1,113,1.07906e-05,-0.18973,10
44,p1,145,1.32078e-05,-0.359344,10
45,p1,156,1.13969e-05,-0.036776,10
46,p1,101,1.12656e-05,-0.24644,10
47,p1,149,1.15781e-05,-0.296141,10
48,p1,104,1.47046e-05,-0.581891,10
49,p1,139,1.6282e-05,-0.58917,10
50,p1,134,1.60587e-05,-0.499828,10
51,p1,143,1.51389e-05,-0.490217,10
52,p1,133,1.42662e-05,-0.28405,10
53,p1,144,1.5951e-05,-0.575658,10
54,p1,181,1.52622e-05,-0.630649,10
55,p1,117,1.29692e-05,-0.469343,10
