replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,1,p1,500,0,0,10
0,2,p1,258,8.89745e-07,0.00180722,10
0,3,p1,127,1.01959e-06,0.0105745,10
0,4,p1,95,7.32964e-07,0.0172167,10
0,5,p1,153,1.48938e-06,0.0312274,10
0,6,p1,185,1.07553e-06,0.0209779,10
0,7,p1,141,1.26553e-06,0.0481947,10
0,8,p1,97,1.12818e-06,-0.0151313,10
0,9,p1,94,2.11634e-07,0.00264381,10
0,10,p1,144,6.92033e-07,0.0205122,10
0,11,p1,203,1.22485e-06,0.0142921,10
0,12,p1,123,1.67658e-06,-0.0282742,10
0,13,p1,125,2.34432e-06,-0.00244817,10
0,14,p1,95,2.98338e-06,0.121994,10
0,15,p1,140,2.38622e-06,-0.0664,10
0,16,p1,160,3.425e-06,-0.00170857,10
0,17,p1,135,3.19122e-06,0.0202663,10
0,18,p1,94,3.52761e-06,0.0829465,10
0,19,p1,136,4.76292e-06,0.0993626,10
0,20,p1,142,3.69024e-06,-0.0142128,10
0,21,p1,117,4.39623e-06,-0.00331404,10
0,22,p1,115,5.8896e-06,0.0782352,10
0,23,p1,142,6.37572e-06,0.023956,10
0,24,p1,103,6.28617e-06,0.16432,10
0,25,p1,133,8.36367e-06,0.213853,10
0,26,p1,165,7.82828e-06,0.124775,10
0,27,p1,125,8.5216e-06,0.153602,10
0,28,p1,93,8.17089e-06,0.125256,10
0,29,p1,157,8.09384e-06,0.1422,10
0,30,p1,193,9.3977e-06,0.144513,10
0,31,p1,131,9.10786e-06,-0.0440613,10
0,32,p1,143,9.03296e-06,0.129637,10
0,33,p1,149,7.87217e-06,-0.00499284,10
0,34,p1,124,8.98511e-06,0.0688793,10
0,35,p1,110,6.61653e-06,-0.126146,10
0,36,p1,131,8.37393e-06,-0.0289895,10
0,37,p1,131,5.99615e-06,0.0652626,10
0,38,p1,111,8.48105e-06,0.0745942,10
0,39,p1,146,9.03218e-06,0.220324,10
0,40,p1,187,1.08681e-05,0.211246,10
0,41,p1,102,1.03801e-05,0.351684,10
0,42,p1,138,1.0278e-05,0.176164,10
0,43,p1,167,1.07066e-05,0.352759,10
0,44,p1,86,9.32666e-06,0.328505,10
0,45,p1,129,1.00547e-05,0.287939,10
0,46,p1,158,1.03026e-05,0.268187,10
0,47,p1,145,8.9981e-06,0.278286,10
0,48,p1,146,9.72439e-06,0.297216,10
0,49,p1,132,1.28504e-05,0.58706,10
0,50,p1,137,1.06332e-05,0.454051,10
0,51,p1,151,1.06557e-05,0.526159,10
0,52,p1,124,1.04998e-05,0.446505,10
0,53,p1,121,1.20221e-05,0.602591,10
0,54,p1,126,1.19866e-05,0.597872,10
