replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,5011,p3,60,5.05139e-05,10.0242,-10
0,5011,p3,44,4.76937e-05,10.003,-10
0,5012,p3,173,4.67623e-05,10.0264,-10
0,5012,p3,150,4.6944e-05,10.0376,-10
0,5013,p3,327,4.64841e-05,10.0259,-10
0,5013,p3,216,4.62528e-05,10.0212,-10
0,5014,p3,399,4.64931e-05,10.022,-10
0,5014,p3,220,4.52504e-05,10.028,-10
0,5015,p3,379,4.68531e-05,10.0231,-10
0,5015,p3,201,4.5662e-05,10.013,-10
0,5016,p3,338,4.777e-05,10.0145,-10
0,5016,p3,182,4.89539e-05,9.97524,-10
0,5017,p3,349,4.87755e-05,9.98727,-10
0,5017,p3,213,4.81766e-05,10.0119,-10
0,5018,p3,388,5.00705e-05,10.0134,-10
0,5018,p3,209,5.20336e-05,10.0439,-10
0,5019,p3,358,5.15965e-05,10.0296,-10
0,5019,p3,192,4.90915e-05,10.0397,-10
0,5020,p3,356,4.93043e-05,10.0596,-10
0,5020,p3,202,4.84258e-05,10.0747,-10
0,5021,p3,375,4.92842e-05,10.0188,-10
0,5021,p3,209,4.93534e-05,9.99781,-10
0,5022,p3,316,4.89682e-05,10.0108,-10
0,5022,p3,152,4.70838e-05,10.0657,-10
0,5023,p3,182,4.71801e-05,10.0956,-10
0,5023,p3,82,4.56402e-05,10.157,-10
0,5024,p3,130,4.71911e-05,10.1163,-10
0,5024,p3,104,4.72004e-05,10.0956,-10
0,5025,p3,188,4.51821e-05,10.1065,-10
0,5025,p3,143,4.49675e-05,10.1127,-10
0,5026,p3,239,4.74396e-05,10.1311,-10
0,5026,p3,156,4.91708e-05,10.1314,-10
0,5027,p3,246,4.75708e-05,10.1169,-10
0,5027,p3,149,4.6492e-05,10.0962,-10
0,5028,p3,188,4.84292e-05,10.1067,-10
0,5028,p3,91,4.8988e-05,10.1247,-10
0,5029,p3,131,4.68749e-05,10.1501,-10
0,5029,p3,97,4.58922e-05,10.129,-10
0,5030,p3,156,4.43514e-05,10.1195,-10
0,5030,p3,127,4.50911e-05,10.1074,-10
0,5031,p3,211,4.53239e-05,10.1122,-10
0,5031,p3,143,4.4675e-05,10.1195,-10
0,5032,p3,201,4.44166e-05,10.1568,-10
0,5032,p3,111,4.34522e-05,10.1911,-10
0,5033,p3,157,4.37344e-05,10.1965,-10
0,5033,p3,102,4.359e-05,10.1325,-10
0,5034,p3,161,4.60463e-05,10.1251,-10
0,5034,p3,125,4.55424e-05,10.1031,-10
0,5035,p3,191,4.33327e-05,10.0914,-10
0,5035,p3,127,4.11358e-05,10.1232,-10
0,5036,p3,181,4.3701e-05,10.0609,-10
0,5036,p3,111,4.63173e-05,10.0184,-10
0,5037,p3,165,4.57712e-05,9.99248,-10
0,5037,p3,115,4.37607e-05,9.9983,-10
0,5038,p3,197,4.29373e-05,10.0164,-10
0,5038,p3,130,4.20749e-05,10.0359,-10
0,5039,p3,200,4.33463e-05,10.068,-10
0,5039,p3,111,4.52187e-05,10.0661,-10
0,5040,p3,151,4.71545e-05,10.1087,-10
0,5040,p3,86,4.86499e-05,10.0749,-10
0,5041,p3,149,5.14779e-05,10.0435,-10
0,5041,p3,116,5.12106e-05,9.98325,-10
0,5042,p3,191,5.03991e-05,10.0077,-10
0,5042,p3,134,4.9244e-05,10.0274,-10
0,5043,p3,231,4.78591e-05,10.1091,-10
0,5043,p3,153,4.64432e-05,10.1428,-10
0,5044,p3,206,4.43524e-05,10.182,-10
0,5044,p3,94,4.04216e-05,10.2126,-10
0,5045,p3,131,4.08027e-05,10.1792,-10
0,5045,p3,84,4.22151e-05,10.1,-10
0,5046,p3,135,4.24532e-05,10.0067,-10
0,5046,p3,111,4.2684e-05,9.98092,-10
0,5047,p3,174,4.4741e-05,9.99058,-10
0,5047,p3,120,4.73153e-05,10.0684,-10
0,5048,p3,177,4.82157e-05,10.1462,-10
0,5048,p3,112,4.65246e-05,10.2488,-10
0,5049,p3,161,4.65474e-05,10.2461,-10
0,5049,p3,109,4.48493e-05,10.2628,-10
0,5050,p3,173,4.46575e-05,10.1942,-10
0,5050,p3,126,4.40375e-05,10.1832,-10
0,5051,p3,203,4.29355e-05,10.1719,-10
0,5051,p3,140,4.32939e-05,10.2222,-10
0,5052,p3,196,4.37037e-05,10.2905,-10
0,5052,p3,114,4.4626e-05,10.3898,-10
0,5053,p3,182,4.68884e-05,10.4548,-10
0,5053,p3,126,4.68377e-05,10.4152,-10
0,5054,p3,182,4.69785e-05,10.4188,-10
0,5054,p3,107,4.50646e-05,10.3135,-10
0,5055,p3,160,4.31725e-05,10.2982,-10
0,5055,p3,107,4.20504e-05,10.2516,-10
