replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,1,p1,500,0,0,100
0,2,p1,208,7.67382e-07,0.0271203,100
0,3,p1,117,2.08744e-06,0.0904511,100
0,4,p1,119,1.89287e-06,0.0916176,100
0,5,p1,121,3.24705e-06,0.138683,100
0,6,p1,187,4.04759e-06,0.0676031,100
0,7,p1,135,2.96488e-06,0.00359883,100
0,8,p1,96,1.84896e-06,-0.00215337,100
0,9,p1,161,3.52918e-06,0.0942058,100
0,10,p1,143,3.45225e-06,-0.042095,100
0,11,p1,127,1.71244e-06,0.0113366,100
0,12,p1,151,2.53432e-06,-0.0217958,100
0,13,p1,175,3.29584e-06,0.0679749,100
0,14,p1,121,4.6141e-06,0.150845,100
0,15,p1,112,4.66996e-06,0.172817,100
0,16,p1,154,4.59416e-06,-0.0642101,100
0,17,p1,129,5.29385e-06,-0.0126041,100
0,18,p1,168,5.05385e-06,0.136856,100
0,19,p1,98,4.70429e-06,0.0552937,100
0,20,p1,120,4.14896e-06,-0.0246223,100
0,21,p1,140,4.14796e-06,0.0262384,100
0,22,p1,129,4.39246e-06,0.0759048,100
0,23,p1,126,5.81633e-06,0.0715071,100
0,24,p1,177,5.49682e-06,0.0606864,100
0,25,p1,136,3.67025e-06,0.0226417,100
0,26,p1,105,5.82812e-06,0.0674834,100
0,27,p1,132,4.73571e-06,0.0716866,100
0,28,p1,211,3.66153e-06,0.05644,100
0,29,p1,82,1.90363e-06,0.0501078,100
0,30,p1,124,2.27595e-06,-0.0457801,100
0,31,p1,149,2.73096e-06,-0.0161384,100
0,32,p1,178,2.05419e-06,0.000885558,100
0,33,p1,122,3.33512e-06,0.0529125,100
0,34,p1,141,4.20603e-06,0.149966,100
0,35,p1,138,4.15249e-06,0.146498,100
0,36,p1,156,3.34936e-06,0.0679543,100
0,37,p1,127,3.5616e-06,-0.129322,100
0,38,p1,141,4.63885e-06,-0.129797,100
0,39,p1,143,5.74038e-06,-0.0863559,100
0,40,p1,178,5.86716e-06,-0.141578,100
0,41,p1,162,3.89556e-06,-0.106542,100
0,42,p1,135,4.69218e-06,0.0476962,100
0,43,p1,168,6.51414e-06,0.195304,100
0,44,p1,136,7.24886e-06,0.241108,100
0,45,p1,124,7.48829e-06,0.247184,100
0,46,p1,125,6.67264e-06,0.197174,100
0,47,p1,108,7.27752e-06,0.221359,100
0,48,p1,189,8.27412e-06,0.1062,100
0,49,p1,113,7.95873e-06,0.0893823,100
0,50,p1,122,8.89109e-06,-0.125947,100
0,51,p1,153,8.88248e-06,0.00961656,100
0,52,p1,121,9.00861e-06,-0.0353658,100
0,53,p1,138,7.09856e-06,-0.064863,100
0,54,p1,112,7.43264e-06,-0.0145395,100
0,55,p1,155,6.91592e-06,-0.0202209,100
0,56,p1,148,8.03483e-06,0.145272,100
0,57,p1,126,6.81752e-06,0.0539702,100
0,58,p1,122,8.26727e-06,0.319341,100
0,59,p1,120,8.69861e-06,0.322145,100
0,60,p1,155,1.01777e-05,0.431646,100
0,61,p1,139,9.46431e-06,0.340119,100
0,62,p1,152,8.05445e-06,0.236042,100
0,63,p1,107,1.14084e-05,0.547302,100
0,64,p1,143,1.20351e-05,0.550478,100
0,65,p1,129,1.16315e-05,0.488896,100
0,66,p1,94,1.1027e-05,0.441488,100
0,67,p1,171,1.27629e-05,0.415515,100
0,68,p1,129,1.5235e-05,0.494956,100
0,69,p1,132,1.80157e-05,0.582902,100
0,70,p1,153,1.77774e-05,0.639299,100
0,71,p1,132,2.09739e-05,0.526019,100
0,72,p1,165,2.06815e-05,0.427708,100
0,73,p1,142,2.00181e-05,0.604806,100
0,74,p1,117,1.96439e-05,0.680782,100
0,75,p1,149,2.00331e-05,0.69335,100
0,76,p1,126,2.04028e-05,0.408891,100
0,77,p1,159,1.95665e-05,0.429852,100
0,78,p1,171,1.81487e-05,0.430732,100
0,79,p1,138,1.98771e-05,0.275255,100
0,80,p1,131,2.25168e-05,0.497207,100
0,81,p1,105,1.90739e-05,0.49262,100
0,82,p1,144,1.65767e-05,0.684599,100
0,83,p1,146,1.90828e-05,0.810573,100
0,84,p1,126,2.2015e-05,0.843902,100
0,85,p1,139,2.38714e-05,1.09242,100
0,86,p1,131,1.87221e-05,0.824805,100
0,87,p1,101,2.4551e-05,1.05982,100
0,88,p1,127,2.51169e-05,0.999756,100
0,89,p1,137,2.19873e-05,0.899653,100
0,90,p1,136,2.15249e-05,0.957956,100
0,91,p1,142,2.22409e-05,1.13511,100
0,92,p1,141,2.51982e-05,1.19661,100
0,93,p1,164,2.29846e-05,1.18403,100
0,94,p1,113,2.18803e-05,1.04185,100
0,95,p1,101,1.94505e-05,1.15574,100
0,96,p1,172,1.96534e-05,1.06298,100
0,97,p1,146,1.65636e-05,0.931736,100
0,98,p1,123,1.73429e-05,1.22038,100
0,99,p1,121,1.30531e-05,0.97171,100
0,100,p1,114,1.48884e-05,1.11143,100
0,101,p1,176,1.46226e-05,1.12905,100
0,102,p1,139,1.32374e-05,1.06793,100
0,103,p1,132,1.26148e-05,0.88122,100
0,104,p1,97,1.61404e-05,1.25509,100
0,105,p1,130,1.47036e-05,1.17143,100
0,106,p1,145,1.20635e-05,0.965072,100
0,107,p1,147,1.33507e-05,1.01172,100
0,108,p1,126,1.36187e-05,1.02632,100
0,109,p1,158,1.22849e-05,1.15895,100
0,110,p1,121,1.28355e-05,1.28085,100
0,111,p1,176,1.30023e-05,1.29221,100
0,112,p1,139,1.15364e-05,1.37429,100
0,113,p1,105,1.05737e-05,1.47798,100
0,114,p1,163,1.12336e-05,1.4038,100
0,115,p1,186,1.27856e-05,1.48019,100
0,116,p1,122,1.12151e-05,1.34601,100
0,117,p1,120,1.04722e-05,1.39656,100
0,118,p1,177,1.25858e-05,1.27135,100
0,119,p1,126,1.59073e-05,1.52738,100
0,120,p1,111,1.61066e-05,1.28459,100
0,121,p1,117,1.42278e-05,1.09315,100
0,122,p1,164,1.81218e-05,1.27464,100
0,123,p1,118,1.92743e-05,1.471,100
0,124,p1,120,1.99215e-05,1.39137,100
0,125,p1,142,1.84056e-05,1.4199,100
0,126,p1,151,1.81437e-05,1.16788,100
0,127,p1,146,1.55076e-05,1.28768,100
0,128,p1,151,1.55987e-05,1.28582,100
0,129,p1,174,1.66936e-05,1.38908,100
0,130,p1,172,1.7389e-05,1.09589,100
0,131,p1,110,1.90277e-05,1.648,100
0,132,p1,114,1.9556e-05,1.72753,100
0,133,p1,171,1.93945e-05,1.54615,100
0,134,p1,137,2.06399e-05,2.02003,100
0,135,p1,94,2.00843e-05,1.88871,100
0,136,p1,134,2.13864e-05,1.78405,100
0,137,p1,133,2.39451e-05,2.00114,100
0,138,p1,143,2.21106e-05,1.77891,100
0,139,p1,101,2.11862e-05,1.46116,100
0,140,p1,111,2.1437e-05,1.39138,100
0,141,p1,129,1.99312e-05,1.58685,100
0,142,p1,195,2.14046e-05,1.29239,100
0,143,p1,106,2.13301e-05,0.88332,100
0,144,p1,136,1.77738e-05,1.2584,100
0,145,p1,153,1.98308e-05,1.11133,100
0,146,p1,168,2.06835e-05,1.30502,100
0,147,p1,130,2.25112e-05,1.06452,100
0,148,p1,106,2.22579e-05,0.90141,100
0,149,p1,189,2.0075e-05,0.973825,100
0,150,p1,142,2.21028e-05,1.18566,100
0,151,p1,103,2.22957e-05,1.56088,100
0,152,p1,166,2.46197e-05,1.62743,100
0,153,p1,172,2.43715e-05,1.65287,100
0,154,p1,148,2.49687e-05,1.25913,100
0,155,p1,116,2.31283e-05,1.45024,100
0,156,p1,147,2.29902e-05,1.38064,100
0,157,p1,137,2.09068e-05,1.63639,100
0,158,p1,130,2.1492e-05,1.46572,100
0,159,p1,127,2.01299e-05,1.43589,100
0,160,p1,151,2.33119e-05,1.39346,100
0,161,p1,171,2.22255e-05,1.40699,100
0,162,p1,118,2.09979e-05,1.50503,100
0,163,p1,149,1.93957e-05,1.40407,100
0,164,p1,129,1.94676e-05,1.53669,100
0,165,p1,178,2.31978e-05,1.42529,100
0,166,p1,131,1.86041e-05,1.58766,100
0,167,p1,137,1.88372e-05,1.63783,100
0,168,p1,127,1.95508e-05,1.28649,100
0,169,p1,125,2.02842e-05,1.40123,100
0,170,p1,157,2.18453e-05,1.24401,100
0,171,p1,163,1.95331e-05,1.44637,100
0,172,p1,128,1.94135e-05,1.25553,100
0,173,p1,146,2.41382e-05,0.51302,100
0,174,p1,119,2.55074e-05,0.337809,100
0,175,p1,145,2.30768e-05,0.798643,100
0,176,p1,136,2.45245e-05,0.330531,100
0,177,p1,144,2.60532e-05,0.385511,100
0,178,p1,143,2.6471e-05,-0.979272,100
0,179,p1,84,2.85119e-05,-0.415528,100
0,180,p1,100,2.8649e-05,-0.453832,100
0,181,p1,180,2.68974e-05,-0.939873,100
0,182,p1,152,2.63307e-05,-0.910903,100
0,183,p1,126,2.89922e-05,0.342035,100
0,184,p1,116,2.96682e-05,-0.693303,100
0,185,p1,151,3.01976e-05,-0.276594,100
0,186,p1,158,3.14194e-05,0.0513324,100
0,187,p1,79,2.96964e-05,0.00885665,100
0,188,p1,115,3.16907e-05,0.250111,100
0,189,p1,140,3.22031e-05,0.30302,100
0,190,p1,156,3.31817e-05,0.174592,100
0,191,p1,88,3.49561e-05,1.2203,100
0,192,p1,138,3.4394e-05,0.695646,100
0,193,p1,82,3.47591e-05,0.527651,100
0,194,p1,175,3.49904e-05,0.56051,100
0,195,p1,122,3.22061e-05,0.764668,100
0,196,p1,134,3.32541e-05,0.728795,100
0,197,p1,147,3.51108e-05,0.500139,100
0,198,p1,126,3.5731e-05,0.137897,100
0,199,p1,117,3.25382e-05,-0.0237181,100
0,200,p1,146,3.57736e-05,0.417022,100
0,201,p1,162,3.30658e-05,0.444224,100
0,202,p1,149,3.17164e-05,-0.0139881,100
0,203,p1,122,2.73431e-05,0.370871,100
