replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,5011,p3,60,6.32264e-05,10.0124,-10
0,5011,p3,38,6.40859e-05,9.99545,-10
0,5012,p3,120,6.26743e-05,9.98888,-10
0,5012,p3,104,6.03421e-05,9.9868,-10
0,5013,p3,243,5.994e-05,9.99859,-10
0,5013,p3,199,5.9115e-05,10.0094,-10
0,5014,p3,383,6.27649e-05,10.0012,-10
0,5014,p3,230,6.38858e-05,9.98018,-10
0,5015,p3,420,6.36658e-05,9.92983,-10
0,5015,p3,227,6.15043e-05,9.90583,-10
0,5016,p3,381,6.25182e-05,9.9039,-10
0,5016,p3,203,6.34549e-05,9.89061,-10
0,5017,p3,365,6.42494e-05,9.91018,-10
0,5017,p3,208,6.43044e-05,9.92322,-10
0,5018,p3,366,6.3545e-05,9.94195,-10
0,5018,p3,205,6.09676e-05,9.96246,-10
0,5019,p3,370,6.23936e-05,9.98011,-10
0,5019,p3,200,6.35453e-05,10.0108,-10
0,5020,p3,354,6.42458e-05,10.0104,-10
0,5020,p3,185,6.731e-05,10.0121,-10
0,5021,p3,337,6.87261e-05,10.0096,-10
0,5021,p3,193,7.0416e-05,10.0152,-10
0,5022,p3,291,7.21887e-05,10.0489,-10
0,5022,p3,153,7.43109e-05,10.0607,-10
0,5023,p3,202,7.49527e-05,10.0556,-10
0,5023,p3,100,7.6167e-05,10.0188,-10
0,5024,p3,125,7.68138e-05,10.0048,-10
0,5024,p3,82,7.72301e-05,9.97921,-10
0,5025,p3,128,7.65857e-05,9.90925,-10
0,5025,p3,108,7.51843e-05,9.86838,-10
0,5026,p3,166,7.75267e-05,9.83832,-10
0,5026,p3,117,7.85353e-05,9.85576,-10
0,5027,p3,181,7.64319e-05,9.90685,-10
0,5027,p3,119,7.81403e-05,9.9217,-10
0,5028,p3,172,7.57641e-05,9.90979,-10
0,5028,p3,104,7.49991e-05,9.9059,-10
0,5029,p3,142,7.4358e-05,9.93258,-10
0,5029,p3,92,7.49102e-05,9.96818,-10
0,5030,p3,132,7.49776e-05,9.92026,-10
0,5030,p3,104,7.67714e-05,9.89617,-10
0,5031,p3,154,8.10341e-05,9.86192,-10
0,5031,p3,129,8.0801e-05,9.88982,-10
0,5032,p3,195,7.91903e-05,9.93762,-10
0,5032,p3,122,7.61969e-05,10.0098,-10
0,5033,p3,185,7.32717e-05,10.0251,-10
0,5033,p3,114,7.09145e-05,10.0355,-10
0,5034,p3,162,7.04245e-05,10.0263,-10
0,5034,p3,104,7.13235e-05,9.99276,-10
0,5035,p3,158,7.18132e-05,9.96966,-10
0,5035,p3,112,7.2775e-05,9.94773,-10
0,5036,p3,154,7.45391e-05,9.96226,-10
0,5036,p3,94,7.31564e-05,9.98361,-10
0,5037,p3,136,7.11397e-05,9.99025,-10
0,5037,p3,102,7.03278e-05,9.96117,-10
0,5038,p3,157,6.62814e-05,9.99152,-10
0,5038,p3,112,6.5171e-05,10.0006,-10
0,5039,p3,171,6.73118e-05,9.9835,-10
0,5039,p3,114,6.90135e-05,9.97601,-10
0,5040,p3,193,6.84166e-05,9.96366,-10
0,5040,p3,140,6.60653e-05,9.97924,-10
0,5041,p3,203,6.70037e-05,9.96814,-10
0,5041,p3,116,6.79701e-05,9.96675,-10
0,5042,p3,174,6.80364e-05,10.0305,-10
0,5042,p3,107,6.91226e-05,10.055,-10
0,5043,p3,160,6.91059e-05,10.0575,-10
0,5043,p3,110,6.97888e-05,9.99601,-10
0,5044,p3,178,6.82925e-05,9.95495,-10
0,5044,p3,123,6.68531e-05,9.93386,-10
0,5045,p3,189,6.51228e-05,9.87913,-10
0,5045,p3,125,6.16758e-05,9.88218,-10
0,5046,p3,172,6.08004e-05,9.88955,-10
0,5046,p3,108,5.79981e-05,9.91749,-10
0,5047,p3,153,5.88712e-05,9.97234,-10
0,5047,p3,114,5.70472e-05,9.97497,-10
0,5048,p3,152,5.63355e-05,10.001,-10
0,5048,p3,99,5.43164e-05,9.98107,-10
0,5049,p3,170,5.38284e-05,9.94089,-10
0,5049,p3,136,5.42825e-05,9.91537,-10
0,5050,p3,191,5.13056e-05,9.86764,-10
0,5050,p3,100,4.7732e-05,9.83842,-10
0,5051,p3,127,4.79968e-05,9.87499,-10
0,5051,p3,81,4.88637e-05,9.9345,-10
0,5052,p3,132,4.68741e-05,9.89399,-10
0,5052,p3,105,4.36485e-05,9.86501,-10
0,5053,p3,165,4.40803e-05,9.87716,-10
0,5053,p3,119,4.41131e-05,9.86671,-10
0,5054,p3,181,4.44004e-05,9.89081,-10
0,5054,p3,109,4.33533e-05,9.87066,-10
0,5055,p3,151,4.47494e-05,9.8657,-10
0,5055,p3,107,4.44414e-05,9.8113,-10
0,5056,p3,167,4.3951e-05,9.70128,-10
0,5056,p3,122,4.3668e-05,9.63309,-10
0,5057,p3,187,4.29509e-05,9.63289,-10
0,5057,p3,126,4.35919e-05,9.65392,-10
0,5058,p3,184,4.44872e-05,9.62378,-10
0,5058,p3,112,4.52858e-05,9.61367,-10
0,5059,p3,156,4.52554e-05,9.61775,-10
0,5059,p3,103,4.44278e-05,9.65375,-10
0,5060,p3,148,4.50769e-05,9.73311,-10
0,5060,p3,106,4.46654e-05,9.78097,-10
0,5061,p3,164,4.42185e-05,9.77842,-10
0,5061,p3,112,4.28635e-05,9.74001,-10
0,5062,p3,186,4.329e-05,9.76371,-10
0,5062,p3,133,4.26446e-05,9.73886,-10
0,5063,p3,196,4.23882e-05,9.65416,-10
0,5063,p3,113,4.15083e-05,9.55121,-10
0,5064,p3,155,4.18822e-05,9.65795,-10
0,5064,p3,101,4.18523e-05,9.81045,-10
