replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,5011,p3,50,5.573e-05,9.98042,-10
0,5011,p3,34,5.79239e-05,9.9782,-10
0,5012,p3,129,5.74082e-05,9.95822,-10
0,5012,p3,119,5.7884e-05,9.95557,-10
0,5013,p3,263,5.64513e-05,10.0126,-10
0,5013,p3,187,5.54781e-05,10.0132,-10
0,5014,p3,342,5.72271e-05,10.019,-10
0,5014,p3,191,5.94871e-05,9.98958,-10
0,5015,p3,318,5.89884e-05,10.0533,-10
0,5015,p3,181,5.7743e-05,10.0944,-10
0,5016,p3,335,5.89913e-05,10.0954,-10
0,5016,p3,206,5.85601e-05,10.0742,-10
0,5017,p3,377,5.92795e-05,10.0576,-10
0,5017,p3,212,5.88115e-05,10.0272,-10
0,5018,p3,361,5.92198e-05,10.0432,-10
0,5018,p3,196,5.82194e-05,10.0413,-10
0,5019,p3,335,5.88396e-05,10.0644,-10
0,5019,p3,187,6.02998e-05,10.0963,-10
0,5020,p3,329,5.8758e-05,10.0806,-10
0,5020,p3,195,5.86266e-05,10.0767,-10
0,5021,p3,333,5.90478e-05,10.0375,-10
0,5021,p3,199,6.124e-05,10.0253,-10
0,5022,p3,298,6.22371e-05,9.99634,-10
0,5022,p3,149,6.45879e-05,10.0004,-10
0,5023,p3,196,6.51947e-05,10.0153,-10
0,5023,p3,99,6.64172e-05,10.0284,-10
0,5024,p3,149,6.59943e-05,10.0906,-10
0,5024,p3,110,6.64686e-05,10.09,-10
0,5025,p3,180,6.61983e-05,10.116,-10
0,5025,p3,124,6.74509e-05,10.0818,-10
0,5026,p3,185,6.54162e-05,10.0861,-10
0,5026,p3,121,6.42302e-05,10.0829,-10
0,5027,p3,165,6.6638e-05,10.0258,-10
0,5027,p3,90,6.93228e-05,10.0128,-10
0,5028,p3,137,6.69135e-05,10.0971,-10
0,5028,p3,102,6.46199e-05,10.2132,-10
0,5029,p3,164,6.55259e-05,10.1174,-10
0,5029,p3,116,6.65792e-05,10.0906,-10
0,5030,p3,180,6.44181e-05,10.1236,-10
0,5030,p3,120,6.34701e-05,10.1541,-10
0,5031,p3,164,6.32237e-05,10.1582,-10
0,5031,p3,99,6.33645e-05,10.1657,-10
0,5032,p3,153,6.39361e-05,10.101,-10
0,5032,p3,108,6.51449e-05,10.0828,-10
0,5033,p3,151,6.68802e-05,10.0647,-10
0,5033,p3,104,6.76854e-05,10.0844,-10
0,5034,p3,155,6.69476e-05,10.1523,-10
0,5034,p3,108,6.71986e-05,10.2403,-10
0,5035,p3,158,6.84285e-05,10.2824,-10
0,5035,p3,112,6.88803e-05,10.2835,-10
0,5036,p3,167,6.94903e-05,10.2862,-10
0,5036,p3,112,6.94065e-05,10.2816,-10
0,5037,p3,182,6.86546e-05,10.2565,-10
0,5037,p3,130,6.85899e-05,10.2235,-10
0,5038,p3,177,6.83392e-05,10.3371,-10
0,5038,p3,107,6.79776e-05,10.3318,-10
0,5039,p3,141,6.75914e-05,10.308,-10
0,5039,p3,95,6.80859e-05,10.2063,-10
0,5040,p3,157,6.96355e-05,10.1969,-10
0,5040,p3,130,7.05609e-05,10.1938,-10
0,5041,p3,232,7.26347e-05,10.2214,-10
0,5041,p3,158,7.31227e-05,10.2778,-10
0,5042,p3,220,7.32608e-05,10.2356,-10
0,5042,p3,111,7.31158e-05,10.2475,-10
0,5043,p3,149,7.38379e-05,10.1792,-10
0,5043,p3,100,7.4221e-05,10.1644,-10
0,5044,p3,154,7.43142e-05,10.2543,-10
0,5044,p3,119,7.38514e-05,10.3229,-10
0,5045,p3,182,7.42066e-05,10.2652,-10
0,5045,p3,127,7.43974e-05,10.1527,-10
0,5046,p3,189,7.43428e-05,10.1974,-10
0,5046,p3,125,7.45699e-05,10.1779,-10
0,5047,p3,200,7.40725e-05,10.1602,-10
0,5047,p3,132,7.41116e-05,10.0566,-10
0,5048,p3,197,7.50122e-05,10.0961,-10
0,5048,p3,117,7.52531e-05,10.0757,-10
0,5049,p3,164,7.72217e-05,10.0686,-10
0,5049,p3,102,7.79666e-05,10.0086,-10
0,5050,p3,150,7.64771e-05,9.8965,-10
0,5050,p3,103,7.37789e-05,9.85595,-10
0,5051,p3,165,7.50349e-05,9.78708,-10
0,5051,p3,123,7.61075e-05,9.83832,-10
0,5052,p3,205,7.59162e-05,9.85195,-10
0,5052,p3,133,7.653e-05,9.88089,-10
0,5053,p3,182,7.65214e-05,9.91524,-10
0,5053,p3,90,7.65679e-05,9.86748,-10
0,5054,p3,110,7.96314e-05,9.80774,-10
0,5054,p3,77,8.1211e-05,9.69819,-10
0,5055,p3,121,8.00796e-05,9.72401,-10
0,5055,p3,103,7.83161e-05,9.74623,-10
0,5056,p3,151,7.6942e-05,9.67304,-10
0,5056,p3,113,7.74e-05,9.67669,-10
0,5057,p3,191,7.82052e-05,9.72352,-10
0,5057,p3,137,7.97344e-05,9.7633,-10
0,5058,p3,214,7.93014e-05,9.7802,-10
0,5058,p3,128,7.98999e-05,9.74418,-10
0,5059,p3,178,8.09031e-05,9.63428,-10
0,5059,p3,101,8.05196e-05,9.63082,-10
0,5060,p3,146,8.13839e-05,9.76691,-10
0,5060,p3,102,7.99822e-05,9.88687,-10
0,5061,p3,162,7.93385e-05,9.8522,-10
0,5061,p3,134,7.83103e-05,9.83048,-10
0,5062,p3,211,7.84813e-05,9.84616,-10
0,5062,p3,149,7.91958e-05,9.88769,-10
0,5063,p3,233,7.88751e-05,9.90733,-10
0,5063,p3,144,7.84117e-05,9.83334,-10
0,5064,p3,212,8.04408e-05,9.81532,-10
0,5064,p3,119,8.12001e-05,9.8436,-10
0,5065,p3,162,8.0644e-05,9.82158,-10
0,5065,p3,100,7.867e-05,9.85595,-10
0,5066,p3,135,7.78137e-05,10.0217,-10
0,5066,p3,90,7.80302e-05,10.1452,-10
0,5067,p3,146,7.78816e-05,10.003,-10
0,5067,p3,125,7.81066e-05,9.97396,-10
0,5068,p3,194,7.74575e-05,9.93926,-10
0,5068,p3,131,7.73186e-05,9.9769,-10
0,5069,p3,184,7.6286e-05,10.0615,-10
0,5069,p3,96,7.62039e-05,10.1247,-10
0,5070,p3,128,7.56216e-05,10.0671,-10
0,5070,p3,82,7.49688e-05,9.90621,-10
0,5071,p3,128,7.59402e-05,9.94513,-10
0,5071,p3,100,7.61955e-05,9.91846,-10
