replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,1,p1,500,0,0,50
0,2,p1,234,8.52875e-07,0.00790927,50
0,3,p1,107,9.30212e-07,-0.0394291,50
0,4,p1,101,6.89638e-07,-0.00366096,50
0,5,p1,180,9.97222e-07,0.0228098,50
0,6,p1,163,1.34179e-06,0.0054877,50
0,7,p1,96,9.31532e-07,-0.0463935,50
0,8,p1,139,7.88003e-07,-0.0443474,50
0,9,p1,148,1.34222e-06,-0.00693406,50
0,10,p1,151,1.31617e-06,-0.0732953,50
0,11,p1,106,1.49341e-06,-0.10875,50
0,12,p1,139,1.63786e-06,-0.0472507,50
0,13,p1,176,1.97104e-06,-0.0645832,50
0,14,p1,131,2.18198e-06,0.00185428,50
0,15,p1,164,3.31797e-06,0.019729,50
0,16,p1,96,2.65842e-06,0.000126423,50
0,17,p1,140,3.46224e-06,-0.00635165,50
0,18,p1,135,2.64335e-06,-0.063524,50
0,19,p1,123,3.5736e-06,-0.114858,50
0,20,p1,130,4.13018e-06,-0.110637,50
0,21,p1,168,4.8682e-06,-0.167832,50
0,22,p1,122,3.72984e-06,-0.079181,50
0,23,p1,149,5.87023e-06,-0.338159,50
0,24,p1,173,6.21521e-06,-0.0831217,50
0,25,p1,150,5.34067e-06,-0.0324249,50
0,26,p1,132,5.1782e-06,-0.181171,50
0,27,p1,117,5.01899e-06,-0.0759515,50
0,28,p1,127,4.06876e-06,-0.0212826,50
0,29,p1,137,3.74341e-06,-0.131747,50
0,30,p1,124,2.70747e-06,-0.0770839,50
0,31,p1,121,3.45502e-06,-0.176217,50
0,32,p1,149,3.23386e-06,-0.108986,50
0,33,p1,148,3.25078e-06,-0.0639674,50
0,34,p1,107,3.80994e-06,-0.107535,50
0,35,p1,142,4.05103e-06,-0.252913,50
0,36,p1,113,3.82254e-06,-0.18222,50
0,37,p1,182,4.48798e-06,-0.261571,50
0,38,p1,153,3.74834e-06,-0.101152,50
0,39,p1,123,5.20061e-06,-0.282962,50
0,40,p1,139,5.16278e-06,-0.215299,50
0,41,p1,144,5.31467e-06,-0.133111,50
0,42,p1,124,4.10672e-06,-0.0218799,50
0,43,p1,123,4.23326e-06,-0.0284301,50
0,44,p1,107,5.7564e-06,0.0364703,50
0,45,p1,148,4.68134e-06,0.0161341,50
0,46,p1,113,2.77782e-06,-0.00768904,50
0,47,p1,125,3.74336e-06,-0.00343756,50
0,48,p1,172,3.15153e-06,-0.05854,50
0,49,p1,101,4.52456e-06,-0.0559453,50
0,50,p1,152,4.66608e-06,-0.0246077,50
0,51,p1,144,3.41291e-06,0.0157199,50
0,52,p1,157,3.35145e-06,0.0990907,50
0,53,p1,109,2.54229e-06,0.0500003,50
0,54,p1,124,2.42423e-06,0.0635339,50
0,55,p1,127,2.8238e-06,0.0286462,50
0,56,p1,154,4.78053e-06,-0.0390251,50
0,57,p1,150,3.77644e-06,-0.0393727,50
0,58,p1,97,4.17579e-06,0.0120826,50
0,59,p1,170,4.92734e-06,-0.00269593,50
0,60,p1,139,5.4125e-06,0.170098,50
0,61,p1,158,6.68743e-06,0.129892,50
0,62,p1,123,7.23842e-06,0.106206,50
0,63,p1,203,7.76335e-06,0.29128,50
0,64,p1,150,1.06829e-05,0.401796,50
0,65,p1,102,8.36986e-06,0.132755,50
0,66,p1,150,9.19578e-06,0.182428,50
0,67,p1,166,1.00573e-05,0.343898,50
0,68,p1,143,1.05137e-05,0.548372,50
0,69,p1,141,1.06941e-05,0.481917,50
0,70,p1,135,1.18861e-05,0.44735,50
0,71,p1,83,1.02736e-05,0.311781,50
0,72,p1,127,1.02728e-05,0.363134,50
0,73,p1,117,7.8848e-06,0.177571,50
0,74,p1,155,7.94027e-06,0.149608,50
0,75,p1,133,9.92933e-06,0.095779,50
0,76,p1,121,9.38768e-06,0.199369,50
0,77,p1,163,9.68459e-06,0.0689282,50
0,78,p1,115,9.43629e-06,0.18474,50
0,79,p1,147,1.02959e-05,0.214037,50
0,80,p1,155,1.02094e-05,0.0518486,50
0,81,p1,162,1.09701e-05,-0.00060096,50
0,82,p1,124,1.00078e-05,0.0691181,50
0,83,p1,141,1.11073e-05,-0.0385858,50
0,84,p1,155,9.84162e-06,-0.0268494,50
0,85,p1,90,8.94506e-06,-0.100384,50
0,86,p1,115,7.2121e-06,-0.214347,50
0,87,p1,161,8.75352e-06,-0.142378,50
0,88,p1,136,8.28071e-06,-0.0891841,50
0,89,p1,105,1.03959e-05,-0.12103,50
0,90,p1,121,8.39458e-06,-0.0411071,50
0,91,p1,156,9.66387e-06,-0.131415,50
0,92,p1,105,7.06757e-06,0.0526978,50
0,93,p1,114,7.53886e-06,-0.02458,50
0,94,p1,133,7.93318e-06,-0.0525883,50
0,95,p1,129,8.3778e-06,0.00240935,50
0,96,p1,162,8.43545e-06,-0.0375192,50
0,97,p1,136,9.0579e-06,0.0704897,50
0,98,p1,106,9.0566e-06,0.0149501,50
0,99,p1,115,9.41588e-06,-0.0406279,50
0,100,p1,164,8.14675e-06,-0.117006,50
0,101,p1,126,1.02825e-05,-0.0452411,50
0,102,p1,136,8.87976e-06,-0.0558601,50
