replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,1,p1,500,0,0,10
0,2,p1,216,5.0808e-07,-0.0138419,10
0,3,p1,99,1.38557e-06,-0.113129,10
0,4,p1,125,1.26784e-06,-0.00303762,10
0,5,p1,175,1.30073e-06,-0.0151183,10
0,6,p1,162,2.05876e-06,0.0680113,10
0,7,p1,115,1.71796e-06,0.0654578,10
0,8,p1,143,1.5744e-06,0.0324709,10
0,9,p1,97,2.9493e-06,0.178001,10
0,10,p1,133,2.77574e-06,0.175175,10
0,11,p1,139,2.31898e-06,0.0926794,10
0,12,p1,171,1.84125e-06,0.0901105,10
0,13,p1,96,3.23242e-06,0.317392,10
0,14,p1,114,2.40305e-06,0.267793,10
0,15,p1,155,1.83663e-06,0.194813,10
0,16,p1,128,2.62787e-06,0.273077,10
0,17,p1,130,2.90296e-06,0.395544,10
0,18,p1,99,3.25324e-06,0.468686,10
0,19,p1,157,2.1725e-06,0.281712,10
0,20,p1,112,2.08227e-06,0.165514,10
0,21,p1,151,2.07184e-06,0.162376,10
0,22,p1,132,1.5008e-06,0.185427,10
0,23,p1,107,2.54345e-06,0.432359,10
0,24,p1,120,3.98715e-06,0.340697,10
0,25,p1,149,4.42503e-06,0.431167,10
0,26,p1,118,3.63473e-06,0.398786,10
0,27,p1,145,3.89394e-06,0.249503,10
0,28,p1,145,4.40999e-06,0.3713,10
0,29,p1,175,5.86939e-06,0.203982,10
0,30,p1,165,5.31185e-06,0.309757,10
0,31,p1,156,3.99038e-06,0.220039,10
0,32,p1,90,6.84753e-06,0.311537,10
0,33,p1,137,7.40077e-06,0.164121,10
0,34,p1,128,7.99042e-06,0.243423,10
0,35,p1,179,8.97881e-06,0.408043,10
0,36,p1,140,9.57474e-06,0.324732,10
0,37,p1,187,9.89691e-06,0.414894,10
0,38,p1,127,9.94265e-06,0.390529,10
0,39,p1,117,1.02144e-05,0.172746,10
0,40,p1,135,1.08667e-05,0.43815,10
0,41,p1,143,1.07445e-05,0.338637,10
0,42,p1,150,1.03382e-05,0.0796637,10
0,43,p1,148,1.30403e-05,0.115514,10
0,44,p1,125,9.33568e-06,0.684582,10
0,45,p1,157,7.53317e-06,0.390809,10
0,46,p1,130,1.06808e-05,0.923441,10
0,47,p1,117,1.10899e-05,0.65684,10
0,48,p1,159,8.89166e-06,0.410543,10
0,49,p1,136,1.06931e-05,0.117719,10
0,50,p1,136,1.23805e-05,0.689981,10
0,51,p1,155,1.10718e-05,0.281076,10
0,52,p1,121,1.2241e-05,0.55321,10
0,53,p1,126,1.37406e-05,0.00235473,10
0,54,p1,135,1.43366e-05,0.114586,10
0,55,p1,136,1.66577e-05,0.230537,10
0,56,p1,124,1.46241e-05,0.0104774,10
0,57,p1,123,1.37848e-05,-0.290222,10
0,58,p1,114,1.34726e-05,-0.580259,10
0,59,p1,124,1.27832e-05,-0.608357,10
0,60,p1,125,1.11446e-05,-1.26429,10
0,61,p1,176,1.18269e-05,-1.05111,10
0,62,p1,138,1.39564e-05,-0.644629,10
0,63,p1,169,1.40335e-05,-0.493332,10
0,64,p1,140,1.23773e-05,-0.675021,10
0,65,p1,106,1.15913e-05,-1.06245,10
0,66,p1,121,1.4553e-05,-0.760107,10
0,67,p1,205,1.45328e-05,-0.797054,10
0,68,p1,105,1.52721e-05,-0.876916,10
0,69,p1,118,1.38696e-05,-0.749082,10
0,70,p1,116,1.4126e-05,-1.09278,10
0,71,p1,168,1.53074e-05,-1.05025,10
0,72,p1,128,1.84692e-05,-1.25318,10
0,73,p1,149,1.8844e-05,-1.03314,10
0,74,p1,148,1.73251e-05,-1.03639,10
0,75,p1,143,1.73938e-05,-0.925747,10
0,76,p1,192,2.06023e-05,-0.749258,10
0,77,p1,169,2.11608e-05,-1.01216,10
0,78,p1,137,1.60603e-05,-0.76298,10
0,79,p1,133,2.0433e-05,-0.255724,10
0,80,p1,133,1.78006e-05,-0.313691,10
0,81,p1,105,2.12794e-05,-0.193268,10
0,82,p1,176,2.53556e-05,-0.405,10
0,83,p1,116,2.06685e-05,-0.308152,10
0,84,p1,119,2.21715e-05,-0.53414,10
0,85,p1,139,2.05828e-05,-0.328649,10
0,86,p1,204,2.13026e-05,-0.284993,10
0,87,p1,141,2.18477e-05,-0.424426,10
0,88,p1,123,2.39335e-05,-0.731964,10
0,89,p1,150,2.55853e-05,-0.283718,10
0,90,p1,150,2.80438e-05,-0.196131,10
0,91,p1,127,2.36856e-05,-0.357308,10
0,92,p1,141,2.42732e-05,-0.203974,10
0,93,p1,90,2.31494e-05,-0.562371,10
