replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,5011,p3,20,6.67875e-05,9.96345,-10
0,5011,p3,14,6.70663e-05,9.9861,-10
0,5012,p3,53,6.69082e-05,9.95906,-10
0,5012,p3,47,6.58692e-05,9.94056,-10
0,5013,p3,90,6.66154e-05,9.97306,-10
0,5013,p3,78,6.58999e-05,9.95823,-10
0,5014,p3,154,6.82406e-05,9.90094,-10
0,5014,p3,127,6.70231e-05,9.88603,-10
0,5015,p3,205,6.65234e-05,9.90839,-10
0,5015,p3,143,6.62893e-05,9.96218,-10
0,5016,p3,260,6.61536e-05,9.97249,-10
0,5016,p3,173,6.67169e-05,9.98399,-10
0,5017,p3,273,6.71153e-05,10.0152,-10
0,5017,p3,161,6.74623e-05,10.0753,-10
0,5018,p3,276,6.54612e-05,10.0744,-10
0,5018,p3,175,6.36408e-05,10.0758,-10
0,5019,p3,268,6.20066e-05,10.0821,-10
0,5019,p3,145,5.79448e-05,10.0828,-10
0,5020,p3,226,5.74025e-05,10.0647,-10
0,5020,p3,132,5.56032e-05,10.043,-10
0,5021,p3,227,5.86048e-05,9.99759,-10
0,5021,p3,154,6.107e-05,9.96579,-10
0,5022,p3,228,6.16705e-05,9.98408,-10
0,5022,p3,143,6.29803e-05,9.99288,-10
0,5023,p3,194,6.26233e-05,10.0062,-10
0,5023,p3,98,6.02135e-05,9.98405,-10
0,5024,p3,132,5.86668e-05,9.9398,-10
0,5024,p3,89,5.69644e-05,9.88795,-10
0,5025,p3,146,5.66211e-05,9.88136,-10
0,5025,p3,119,5.72926e-05,9.90088,-10
0,5026,p3,195,5.85901e-05,9.90287,-10
0,5026,p3,130,5.99145e-05,9.89707,-10
0,5027,p3,192,6.16547e-05,9.87135,-10
0,5027,p3,120,6.32451e-05,9.82424,-10
0,5028,p3,178,6.30534e-05,9.81548,-10
0,5028,p3,117,6.33498e-05,9.81076,-10
0,5029,p3,189,6.0942e-05,9.79634,-10
0,5029,p3,136,5.84926e-05,9.77785,-10
0,5030,p3,195,6.23478e-05,9.78777,-10
0,5030,p3,122,6.36099e-05,9.83813,-10
0,5031,p3,194,6.17879e-05,9.86784,-10
0,5031,p3,129,5.65236e-05,9.90847,-10
0,5032,p3,217,5.59819e-05,9.87329,-10
0,5032,p3,152,5.67038e-05,9.88831,-10
0,5033,p3,221,5.55149e-05,9.91464,-10
0,5033,p3,133,5.53986e-05,9.97168,-10
0,5034,p3,209,5.86008e-05,9.98953,-10
0,5034,p3,145,5.99655e-05,10.0062,-10
0,5035,p3,211,5.93896e-05,10.0321,-10
0,5035,p3,127,5.98593e-05,10.0798,-10
0,5036,p3,182,5.87174e-05,10.0421,-10
0,5036,p3,113,5.69168e-05,10.0207,-10
0,5037,p3,164,5.355e-05,10.0173,-10
0,5037,p3,105,5.11986e-05,10.0732,-10
0,5038,p3,156,5.23309e-05,10.072,-10
0,5038,p3,118,5.40017e-05,10.0795,-10
0,5039,p3,210,5.54378e-05,10.102,-10
0,5039,p3,151,5.48097e-05,10.1085,-10
0,5040,p3,218,5.59103e-05,10.068,-10
0,5040,p3,110,5.66587e-05,10.023,-10
0,5041,p3,155,5.63122e-05,10.0102,-10
0,5041,p3,94,5.55212e-05,10.0295,-10
0,5042,p3,140,5.76753e-05,10.0874,-10
0,5042,p3,101,5.82654e-05,10.131,-10
0,5043,p3,179,6.00751e-05,10.1421,-10
0,5043,p3,149,6.00327e-05,10.106,-10
0,5044,p3,209,6.07934e-05,10.0976,-10
0,5044,p3,111,5.94237e-05,10.0908,-10
0,5045,p3,161,6.00339e-05,10.1312,-10
0,5045,p3,105,6.02549e-05,10.1477,-10
0,5046,p3,172,6.08476e-05,10.1436,-10
0,5046,p3,130,6.09447e-05,10.1087,-10
0,5047,p3,212,6.06946e-05,10.1202,-10
0,5047,p3,137,6.11607e-05,10.1379,-10
0,5048,p3,207,6.3304e-05,10.1206,-10
0,5048,p3,126,6.44722e-05,10.1255,-10
0,5049,p3,188,6.47983e-05,10.0814,-10
0,5049,p3,117,6.4069e-05,10.0637,-10
0,5050,p3,164,6.35355e-05,10.0054,-10
0,5050,p3,111,6.282e-05,10.0293,-10
0,5051,p3,170,6.25839e-05,9.99039,-10
0,5051,p3,124,6.32895e-05,9.99226,-10
0,5052,p3,201,6.52637e-05,10.0113,-10
0,5052,p3,137,6.66762e-05,9.99117,-10
0,5053,p3,198,6.64293e-05,9.98212,-10
0,5053,p3,108,6.65441e-05,9.99517,-10
0,5054,p3,147,6.89588e-05,9.99006,-10
0,5054,p3,89,6.94534e-05,9.95132,-10
0,5055,p3,136,7.06182e-05,9.86565,-10
0,5055,p3,104,7.08021e-05,9.83581,-10
0,5056,p3,175,7.20132e-05,9.92522,-10
0,5056,p3,132,7.22168e-05,10.0186,-10
0,5057,p3,221,7.22919e-05,10.0613,-10
0,5057,p3,153,7.14439e-05,10.0801,-10
0,5058,p3,242,7.13265e-05,10.044,-10
0,5058,p3,137,7.11956e-05,10.0031,-10
0,5059,p3,191,7.15037e-05,9.93093,-10
0,5059,p3,96,7.19906e-05,9.91305,-10
0,5060,p3,126,7.15429e-05,9.85765,-10
0,5060,p3,88,7.12158e-05,9.85919,-10
0,5061,p3,137,7.14678e-05,9.91868,-10
0,5061,p3,115,7.1766e-05,9.9578,-10
0,5062,p3,202,7.36324e-05,10.0119,-10
0,5062,p3,147,7.37748e-05,9.98667,-10
0,5063,p3,206,7.46813e-05,9.9586,-10
0,5063,p3,121,7.53514e-05,9.86808,-10
0,5064,p3,166,7.57331e-05,9.94915,-10
0,5064,p3,105,7.55973e-05,10.0144,-10
0,5065,p3,128,7.49625e-05,10.0022,-10
0,5065,p3,91,7.37689e-05,9.99758,-10
0,5066,p3,137,7.40583e-05,10.0814,-10
0,5066,p3,115,7.43845e-05,10.1312,-10
0,5067,p3,190,7.49507e-05,10.0343,-10
0,5067,p3,142,7.58423e-05,9.976,-10
0,5068,p3,218,7.51494e-05,9.9834,-10
0,5068,p3,131,7.41338e-05,10.0086,-10
0,5069,p3,187,7.45906e-05,10.0607,-10
0,5069,p3,102,7.45877e-05,10.1251,-10
0,5070,p3,140,7.48893e-05,10.1146,-10
0,5070,p3,92,7.51057e-05,10.08,-10
0,5071,p3,143,7.6079e-05,10.0328,-10
0,5071,p3,108,7.58878e-05,10.0157,-10
0,5072,p3,183,7.58639e-05,10.027,-10
0,5072,p3,130,7.54663e-05,10.032,-10
0,5073,p3,209,7.6093e-05,9.9303,-10
0,5073,p3,129,7.54864e-05,9.82855,-10
0,5074,p3,174,7.52771e-05,9.89497,-10
0,5074,p3,93,7.50012e-05,10.0858,-10
0,5075,p3,125,7.52618e-05,10.1244,-10
0,5075,p3,88,7.61202e-05,10.1351,-10
0,5076,p3,121,7.63677e-05,10.1894,-10
0,5076,p3,93,7.61949e-05,10.2275,-10
0,5077,p3,142,7.75283e-05,10.0787,-10
0,5077,p3,115,7.70635e-05,10.0082,-10
0,5078,p3,170,7.79779e-05,10.0186,-10
0,5078,p3,116,7.74918e-05,10.0793,-10
0,5079,p3,172,7.66424e-05,10.1332,-10
0,5079,p3,111,7.40033e-05,10.1827,-10
0,5080,p3,161,7.29621e-05,10.1255,-10
0,5080,p3,105,7.05791e-05,10.1416,-10
