replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,1,p1,500,0,0,50
0,2,p1,229,6.97164e-07,-0.0146116,50
0,3,p1,148,1.6739e-06,0.0215571,50
0,4,p1,81,1.10273e-06,0.0355084,50
0,5,p1,122,1.94437e-06,0.0269319,50
0,6,p1,166,1.91138e-06,0.0621769,50
0,7,p1,133,3.10871e-06,0.312642,50
0,8,p1,110,4.48595e-06,0.234136,50
0,9,p1,205,3.83926e-06,0.248038,50
0,10,p1,92,5.42651e-06,0.510139,50
0,11,p1,150,4.25311e-06,0.494939,50
0,12,p1,124,4.49564e-06,0.443043,50
0,13,p1,135,4.61811e-06,0.493811,50
0,14,p1,94,5.5653e-06,0.749733,50
0,15,p1,115,5.10548e-06,0.584684,50
0,16,p1,165,5.14215e-06,0.560478,50
0,17,p1,107,6.34946e-06,0.510894,50
0,18,p1,119,7.37201e-06,0.637755,50
0,19,p1,125,7.72096e-06,0.549605,50
0,20,p1,136,6.82256e-06,0.328831,50
0,21,p1,148,7.52557e-06,0.404948,50
0,22,p1,125,6.95008e-06,0.338771,50
0,23,p1,173,8.09399e-06,0.546945,50
0,24,p1,163,7.56031e-06,0.563062,50
0,25,p1,80,6.88672e-06,0.390192,50
0,26,p1,105,6.7102e-06,0.216811,50
0,27,p1,156,7.08888e-06,0.331229,50
0,28,p1,141,8.01242e-06,0.401509,50
0,29,p1,142,7.60638e-06,0.416758,50
0,30,p1,110,8.04835e-06,0.283103,50
0,31,p1,153,7.82242e-06,0.294892,50
0,32,p1,125,1.02387e-05,0.341429,50
0,33,p1,151,8.57309e-06,0.277597,50
0,34,p1,139,8.79276e-06,0.290891,50
0,35,p1,157,9.85476e-06,0.250234,50
0,36,p1,117,1.12211e-05,0.363353,50
0,37,p1,130,9.1142e-06,0.0980783,50
0,38,p1,158,9.80892e-06,0.253785,50
0,39,p1,131,1.20378e-05,0.340197,50
0,40,p1,151,1.05737e-05,0.178374,50
0,41,p1,108,1.15741e-05,-0.0900202,50
0,42,p1,163,1.48613e-05,-0.252185,50
0,43,p1,128,1.31516e-05,0.111711,50
0,44,p1,135,1.30447e-05,0.0399594,50
0,45,p1,168,1.50523e-05,0.108034,50
0,46,p1,151,1.47333e-05,0.295744,50
0,47,p1,87,1.57412e-05,0.386504,50
0,48,p1,107,1.4541e-05,0.565862,50
0,49,p1,195,1.46011e-05,0.643701,50
0,50,p1,120,1.59368e-05,-0.432593,50
0,51,p1,84,1.73058e-05,0.377664,50
0,52,p1,151,2.00691e-05,0.471695,50
0,53,p1,139,1.63001e-05,-0.121531,50
0,54,p1,114,1.67167e-05,-0.187204,50
0,55,p1,103,2.04586e-05,-0.146845,50
0,56,p1,147,2.09461e-05,-0.213357,50
0,57,p1,98,2.31372e-05,0.119289,50
0,58,p1,144,1.85858e-05,-0.288468,50
0,59,p1,85,1.99855e-05,-0.757395,50
0,60,p1,139,2.18979e-05,-0.159352,50
0,61,p1,130,2.30964e-05,-0.24718,50
0,62,p1,162,2.13792e-05,-0.701372,50
0,63,p1,145,1.88818e-05,-1.15652,50
0,64,p1,168,2.07639e-05,-1.00286,50
0,65,p1,112,2.00682e-05,-1.02096,50
0,66,p1,117,1.99098e-05,-0.943227,50
0,67,p1,177,1.87497e-05,-1.23919,50
0,68,p1,121,2.26419e-05,-0.763989,50
0,69,p1,124,2.43298e-05,-1.21744,50
0,70,p1,111,2.31771e-05,-0.961057,50
0,71,p1,146,2.3378e-05,-0.566729,50
0,72,p1,150,2.28131e-05,-0.456002,50
0,73,p1,107,2.2902e-05,-0.975848,50
0,74,p1,182,2.15318e-05,-1.27672,50
0,75,p1,184,2.28429e-05,-1.0846,50
0,76,p1,155,2.43124e-05,-0.774234,50
0,77,p1,160,2.909e-05,-0.680073,50
0,78,p1,128,2.86801e-05,-0.782228,50
0,79,p1,125,2.70854e-05,-0.97195,50
0,80,p1,131,2.77577e-05,-0.998997,50
0,81,p1,136,2.78317e-05,-0.653036,50
0,82,p1,166,2.80012e-05,-0.97872,50
0,83,p1,121,3.20016e-05,-0.4648,50
0,84,p1,126,2.81793e-05,-0.900646,50
0,85,p1,162,2.91463e-05,-0.990144,50
0,86,p1,130,2.55672e-05,-1.22731,50
0,87,p1,123,2.34127e-05,-1.49489,50
0,88,p1,130,2.69935e-05,-0.954624,50
0,89,p1,182,2.8579e-05,-0.908902,50
0,90,p1,121,2.79172e-05,-1.10383,50
0,91,p1,124,2.42901e-05,-1.69192,50
0,92,p1,157,2.87168e-05,-1.2272,50
0,93,p1,106,2.96872e-05,-0.973458,50
0,94,p1,120,2.94924e-05,-0.789435,50
0,95,p1,153,2.53887e-05,-1.40749,50
0,96,p1,134,2.75841e-05,-1.34061,50
0,97,p1,117,2.28344e-05,-1.63132,50
0,98,p1,155,2.36791e-05,-1.35874,50
0,99,p1,162,2.38881e-05,-1.40759,50
0,100,p1,121,2.30128e-05,-1.35074,50
0,101,p1,139,2.48401e-05,-1.10697,50
0,102,p1,137,2.41835e-05,-1.28324,50
0,103,p1,123,2.58768e-05,-1.28136,50
0,104,p1,104,2.57997e-05,-1.13137,50
0,105,p1,132,2.65978e-05,-1.31888,50
0,106,p1,148,2.71889e-05,-1.07877,50
0,107,p1,148,2.80876e-05,-0.572378,50
0,108,p1,120,2.66528e-05,-0.16139,50
0,109,p1,144,2.7053e-05,-0.492512,50
0,110,p1,163,2.87245e-05,-0.750162,50
0,111,p1,147,2.86323e-05,-0.646461,50
0,112,p1,124,2.87116e-05,0.15959,50
0,113,p1,157,2.92937e-05,0.316959,50
0,114,p1,121,2.90417e-05,-0.100595,50
0,115,p1,123,3.00611e-05,0.0767579,50
0,116,p1,144,3.09594e-05,0.214844,50
0,117,p1,106,3.13452e-05,0.0746042,50
0,118,p1,115,3.11599e-05,-0.294535,50
0,119,p1,130,3.02926e-05,-0.255299,50
0,120,p1,125,3.01254e-05,-0.0154317,50
0,121,p1,113,3.09237e-05,-0.320572,50
0,122,p1,137,3.23683e-05,-0.934757,50
0,123,p1,160,3.23934e-05,-1.24393,50
0,124,p1,102,3.37067e-05,-0.697174,50
0,125,p1,168,3.37511e-05,-0.809983,50
0,126,p1,138,3.50987e-05,-1.21685,50
0,127,p1,123,3.37782e-05,-0.488428,50
