replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,1,p1,500,0,0,50
0,2,p1,176,6.23224e-07,0.00123684,50
0,3,p1,154,8.41415e-07,-0.00635258,50
0,4,p1,81,1.10425e-06,0.013628,50
0,5,p1,108,2.09319e-06,0.102164,50
0,6,p1,150,3.00978e-06,-0.0530711,50
0,7,p1,124,5.28811e-06,0.242832,50
0,8,p1,124,3.62253e-06,0.165343,50
0,9,p1,142,4.97049e-06,0.0695189,50
0,10,p1,109,5.80128e-06,0.190647,50
0,11,p1,130,7.16834e-06,0.272303,50
0,12,p1,136,8.29152e-06,0.257494,50
0,13,p1,135,8.54348e-06,0.226061,50
0,14,p1,111,8.73833e-06,0.227467,50
0,15,p1,138,7.54096e-06,0.192995,50
0,16,p1,132,8.45845e-06,0.450349,50
0,17,p1,75,6.53422e-06,0.114854,50
0,18,p1,119,8.67982e-06,0.0729129,50
0,19,p1,145,7.49512e-06,0.1428,50
0,20,p1,133,7.43626e-06,0.0639093,50
0,21,p1,123,5.05321e-06,0.125555,50
0,22,p1,156,5.8284e-06,0.119346,50
0,23,p1,138,6.14682e-06,0.138051,50
0,24,p1,149,6.65916e-06,0.103166,50
0,25,p1,133,6.52637e-06,0.160873,50
0,26,p1,88,6.13895e-06,0.0264257,50
0,27,p1,164,6.13734e-06,0.204744,50
0,28,p1,175,7.15935e-06,0.268062,50
0,29,p1,136,6.62927e-06,0.303424,50
0,30,p1,106,7.33268e-06,0.394421,50
0,31,p1,128,7.7887e-06,0.518292,50
0,32,p1,151,5.71247e-06,0.368847,50
0,33,p1,110,4.98719e-06,0.362686,50
0,34,p1,98,6.08861e-06,0.51357,50
0,35,p1,154,6.87848e-06,0.656778,50
0,36,p1,106,6.0542e-06,0.31665,50
0,37,p1,133,8.46345e-06,0.430829,50
0,38,p1,179,9.73752e-06,0.414562,50
0,39,p1,94,7.9923e-06,0.183621,50
0,40,p1,151,6.98763e-06,0.15142,50
0,41,p1,107,7.45e-06,0.134355,50
0,42,p1,155,8.16441e-06,0.0439851,50
0,43,p1,148,7.41052e-06,0.0730109,50
0,44,p1,120,5.4375e-06,0.0722464,50
0,45,p1,153,6.06989e-06,0.0402807,50
0,46,p1,108,6.37989e-06,0.0611383,50
0,47,p1,135,5.44005e-06,-0.00164777,50
0,48,p1,176,7.59911e-06,0.0177323,50
0,49,p1,140,8.75612e-06,0.119483,50
0,50,p1,121,6.91175e-06,-0.070026,50
0,51,p1,124,7.008e-06,-0.0821331,50
0,52,p1,131,8.87565e-06,0.18863,50
0,53,p1,106,7.48576e-06,0.0234331,50
0,54,p1,163,7.4442e-06,-0.130993,50
0,55,p1,108,8.0637e-06,0.0196343,50
0,56,p1,142,8.42095e-06,-0.120905,50
0,57,p1,100,8.3055e-06,-0.275656,50
0,58,p1,160,7.24863e-06,-0.112486,50
0,59,p1,141,9.28399e-06,0.0797947,50
0,60,p1,122,9.58882e-06,-0.236237,50
0,61,p1,140,1.01311e-05,-0.190409,50
0,62,p1,155,1.05775e-05,-0.0582196,50
0,63,p1,162,9.60963e-06,-0.061816,50
0,64,p1,101,1.19826e-05,0.118335,50
0,65,p1,150,9.49111e-06,0.192158,50
0,66,p1,163,1.30186e-05,0.0660159,50
0,67,p1,113,1.07824e-05,0.00280618,50
0,68,p1,139,1.07036e-05,-0.330573,50
0,69,p1,136,1.1971e-05,-0.329684,50
0,70,p1,121,1.38939e-05,-0.268279,50
0,71,p1,161,1.51669e-05,-0.46319,50
0,72,p1,100,1.3413e-05,-0.521327,50
0,73,p1,135,1.55599e-05,-0.455023,50
0,74,p1,151,1.63642e-05,-0.229476,50
0,75,p1,120,1.54663e-05,0.0331453,50
0,76,p1,164,1.61775e-05,-0.265857,50
0,77,p1,89,1.60213e-05,-0.13381,50
0,78,p1,98,1.65973e-05,-0.0447461,50
0,79,p1,174,1.65438e-05,0.152546,50
0,80,p1,122,1.86129e-05,0.0832939,50
0,81,p1,106,1.69446e-05,-0.0260646,50
0,82,p1,181,1.77492e-05,0.0587514,50
0,83,p1,121,1.58801e-05,0.00527408,50
0,84,p1,124,1.64035e-05,-0.0286654,50
0,85,p1,131,1.64556e-05,0.115028,50
0,86,p1,122,1.80593e-05,-0.0700955,50
0,87,p1,106,1.49982e-05,0.22481,50
0,88,p1,161,1.70725e-05,0.234029,50
0,89,p1,158,1.65667e-05,0.340537,50
0,90,p1,119,1.63015e-05,0.265905,50
0,91,p1,158,1.82345e-05,0.445475,50
0,92,p1,151,1.70881e-05,0.377484,50
0,93,p1,142,1.97724e-05,0.67392,50
0,94,p1,124,1.91103e-05,0.774824,50
0,95,p1,104,1.8952e-05,0.816502,50
0,96,p1,196,1.9357e-05,0.849359,50
0,97,p1,128,1.85754e-05,0.796521,50
0,98,p1,88,2.06941e-05,0.657662,50
0,99,p1,144,1.92725e-05,0.662737,50
0,100,p1,188,1.98945e-05,0.515074,50
0,101,p1,132,2.01045e-05,0.50577,50
0,102,p1,136,2.0186e-05,0.32042,50
0,103,p1,136,1.96434e-05,0.655648,50
0,104,p1,173,2.08841e-05,0.523622,50
0,105,p1,124,1.8712e-05,0.384315,50
0,106,p1,139,2.13167e-05,0.754592,50
0,107,p1,151,2.01107e-05,0.566092,50
0,108,p1,108,2.3858e-05,0.0595735,50
0,109,p1,141,2.48463e-05,0.349253,50
0,110,p1,138,2.26875e-05,0.601802,50
0,111,p1,157,2.1782e-05,0.356343,50
0,112,p1,161,1.93301e-05,0.697843,50
0,113,p1,104,1.89844e-05,0.667649,50
0,114,p1,125,2.09648e-05,0.70013,50
0,115,p1,200,2.16414e-05,0.756444,50
0,116,p1,148,2.29463e-05,0.501753,50
0,117,p1,108,2.20246e-05,1.12922,50
0,118,p1,113,2.23678e-05,0.431924,50
0,119,p1,204,2.17273e-05,0.618195,50
0,120,p1,138,2.22776e-05,0.671084,50
0,121,p1,135,2.24428e-05,0.358457,50
0,122,p1,135,2.20785e-05,0.513745,50
0,123,p1,149,2.35647e-05,0.487315,50
0,124,p1,117,2.55172e-05,0.655452,50
0,125,p1,169,2.71325e-05,0.379573,50
0,126,p1,136,2.43096e-05,0.43725,50
0,127,p1,117,2.66378e-05,0.206875,50
0,128,p1,141,3.12691e-05,-0.173176,50
0,129,p1,161,3.14997e-05,-0.204702,50
0,130,p1,123,2.91685e-05,0.057228,50
0,131,p1,136,3.00287e-05,-0.00409683,50
0,132,p1,83,2.95311e-05,0.0636922,50
0,133,p1,148,2.91938e-05,-0.344281,50
0,134,p1,171,2.98764e-05,-0.0573018,50
0,135,p1,136,2.85416e-05,0.0445143,50
0,136,p1,90,2.73698e-05,-0.239203,50
0,137,p1,211,2.81128e-05,-0.258071,50
0,138,p1,103,2.29447e-05,-0.0686738,50
0,139,p1,124,2.51184e-05,-0.239274,50
0,140,p1,169,2.28241e-05,-0.293777,50
0,141,p1,123,2.41064e-05,-0.72417,50
0,142,p1,124,2.53512e-05,-0.285325,50
0,143,p1,138,2.6669e-05,-0.271581,50
0,144,p1,132,2.25605e-05,-0.077739,50
0,145,p1,116,2.37872e-05,-0.251561,50
0,146,p1,142,2.46814e-05,-0.397249,50
0,147,p1,169,2.20563e-05,-0.17469,50
0,148,p1,106,2.01789e-05,-0.319328,50
0,149,p1,146,2.39534e-05,-0.33762,50
0,150,p1,163,2.41998e-05,-0.349712,50
0,151,p1,146,2.28652e-05,-0.116529,50
0,152,p1,146,2.3264e-05,-0.127811,50
0,153,p1,149,2.42568e-05,-0.100505,50
0,154,p1,137,2.53911e-05,-0.295137,50
0,155,p1,122,2.42401e-05,0.0664201,50
0,156,p1,116,2.50896e-05,0.464385,50
0,157,p1,149,2.716e-05,0.205096,50
0,158,p1,160,2.60611e-05,0.384441,50
0,159,p1,142,2.43478e-05,0.747022,50
0,160,p1,130,2.37506e-05,0.902368,50
0,161,p1,139,2.59037e-05,0.439073,50
0,162,p1,161,2.65372e-05,0.395291,50
0,163,p1,126,2.41764e-05,0.846015,50
0,164,p1,120,2.33222e-05,0.894528,50
0,165,p1,121,2.38655e-05,0.743454,50
0,166,p1,157,2.39732e-05,0.641519,50
0,167,p1,123,2.4889e-05,0.545988,50
0,168,p1,137,2.31906e-05,0.774673,50
0,169,p1,131,2.37431e-05,0.798821,50
0,170,p1,144,2.26049e-05,0.936245,50
0,171,p1,156,2.25933e-05,0.675385,50
0,172,p1,85,2.21253e-05,1.08448,50
0,173,p1,146,2.29192e-05,1.15799,50
0,174,p1,185,2.21684e-05,1.03194,50
0,175,p1,56,2.08769e-05,0.71125,50
0,176,p1,87,2.03019e-05,0.995661,50
0,177,p1,115,1.96658e-05,0.946286,50
0,178,p1,135,2.04016e-05,0.922908,50
0,179,p1,142,2.15567e-05,1.07687,50
0,180,p1,124,2.27029e-05,0.870469,50
0,181,p1,131,1.85487e-05,0.806237,50
0,182,p1,130,2.20142e-05,0.807552,50
0,183,p1,162,2.1134e-05,0.766553,50
0,184,p1,129,2.04774e-05,0.612611,50
0,185,p1,192,2.00442e-05,0.58858,50
0,186,p1,148,1.87594e-05,0.506171,50
0,187,p1,111,1.97646e-05,0.532565,50
0,188,p1,154,2.01271e-05,0.509651,50
0,189,p1,209,1.99541e-05,0.426018,50
0,190,p1,126,1.74899e-05,0.44152,50
0,191,p1,129,2.1676e-05,0.704754,50
0,192,p1,128,1.87589e-05,0.515235,50
0,193,p1,147,1.68067e-05,0.418919,50
0,194,p1,137,1.72124e-05,0.314844,50
0,195,p1,128,2.33691e-05,0.491343,50
0,196,p1,138,2.20831e-05,0.536264,50
0,197,p1,120,2.41385e-05,0.713439,50
0,198,p1,184,2.37863e-05,0.791067,50
0,199,p1,169,2.52134e-05,0.833222,50
0,200,p1,84,2.48016e-05,0.86313,50
0,201,p1,128,2.63614e-05,1.08149,50
0,202,p1,154,2.58395e-05,0.950527,50
0,203,p1,124,2.51691e-05,0.649884,50
0,204,p1,105,2.80553e-05,1.08152,50
0,205,p1,165,2.93376e-05,1.28208,50
0,206,p1,145,2.64071e-05,0.962653,50
0,207,p1,99,2.73707e-05,1.07795,50
0,208,p1,111,2.91884e-05,1.37818,50
0,209,p1,156,2.66336e-05,1.12473,50
0,210,p1,130,2.80686e-05,1.10144,50
0,211,p1,129,2.72442e-05,1.27263,50
0,212,p1,128,2.68832e-05,0.991761,50
0,213,p1,130,2.9466e-05,1.12958,50
0,214,p1,166,2.81558e-05,1.25599,50
0,215,p1,131,3.03234e-05,1.30981,50
0,216,p1,150,2.85807e-05,1.14898,50
0,217,p1,124,2.89594e-05,1.03276,50
0,218,p1,114,2.60823e-05,0.513998,50
0,219,p1,149,2.52065e-05,0.495501,50
0,220,p1,153,3.13693e-05,1.46907,50
0,221,p1,123,2.71158e-05,0.862225,50
0,222,p1,145,2.77548e-05,1.1241,50
0,223,p1,120,2.71174e-05,1.1461,50
0,224,p1,141,2.8313e-05,1.23648,50
0,225,p1,129,3.06827e-05,1.41,50
0,226,p1,143,2.92582e-05,1.39928,50
0,227,p1,140,2.89673e-05,1.13003,50
0,228,p1,119,3.09434e-05,0.98596,50
