replicate,gen,pop-id,pop-size,hetero,mean-phenotype,optimal-phenotype
0,5011,p3,60,0.000145236,10.2804,-10
0,5011,p3,41,0.000150764,9.87116,-10
0,5012,p3,144,0.000150449,9.94841,-10
0,5012,p3,127,0.00014961,9.92962,-10
0,5013,p3,286,0.000150443,9.81938,-10
0,5013,p3,201,0.000150347,9.75028,-10
0,5014,p3,361,0.000149887,9.91296,-10
0,5014,p3,217,0.000150003,9.92754,-10
0,5015,p3,384,0.000150761,9.8499,-10
0,5015,p3,226,0.000151736,9.75084,-10
0,5016,p3,403,0.00015187,9.77766,-10
0,5016,p3,212,0.00015185,9.79811,-10
0,5017,p3,360,0.000151967,9.90631,-10
0,5017,p3,194,0.000152046,9.94351,-10
0,5018,p3,377,0.000152742,9.83097,-10
0,5018,p3,243,0.000152652,9.66713,-10
0,5019,p3,428,0.000152659,9.69541,-10
0,5019,p3,228,0.000151947,9.69188,-10
0,5020,p3,374,0.000152558,9.80694,-10
0,5020,p3,190,0.00015186,9.91575,-10
0,5021,p3,348,0.000151583,9.8715,-10
0,5021,p3,197,0.000151727,9.78021,-10
0,5022,p3,290,0.000152307,9.6014,-10
0,5022,p3,147,0.000151498,9.31156,-10
0,5023,p3,196,0.000152193,9.32987,-10
0,5023,p3,95,0.000152646,9.27582,-10
0,5024,p3,128,0.000152569,9.35749,-10
0,5024,p3,86,0.000152814,9.36649,-10
0,5025,p3,124,0.000153796,9.34402,-10
0,5025,p3,100,0.000154447,9.34506,-10
0,5026,p3,156,0.000153554,9.22071,-10
0,5026,p3,126,0.000152612,9.23042,-10
0,5027,p3,204,0.000152425,9.14135,-10
0,5027,p3,141,0.000152908,9.13413,-10
0,5028,p3,227,0.000154145,9.16061,-10
0,5028,p3,138,0.000154885,9.22563,-10
0,5029,p3,201,0.000154477,9.51382,-10
0,5029,p3,119,0.000154861,9.69075,-10
0,5030,p3,175,0.000154983,9.63962,-10
0,5030,p3,108,0.000154549,9.40269,-10
0,5031,p3,162,0.000155617,9.21122,-10
0,5031,p3,116,0.000154849,9.01716,-10
0,5032,p3,190,0.000156906,9.1694,-10
0,5032,p3,139,0.000156284,9.29671,-10
0,5033,p3,188,0.000157571,9.08337,-10
0,5033,p3,100,0.000157813,8.97471,-10
0,5034,p3,136,0.000159572,8.76136,-10
0,5034,p3,96,0.000160456,8.81487,-10
0,5035,p3,171,0.000160586,8.87633,-10
0,5035,p3,136,0.000159856,8.95463,-10
0,5036,p3,200,0.000159056,9.10982,-10
0,5036,p3,117,0.000159671,9.02865,-10
0,5037,p3,162,0.000159744,8.94233,-10
0,5037,p3,101,0.000160858,8.70416,-10
